celebrity,zipcode
Perry Schwartz,95425
Pete Daglia,95490
Pete Harman,94024
Pete Kmetovic,94036
Pete Meegan,94102
Pete Scott,94014
Pete Wilson,94304
Peter A. Boodberg,94704
Peter B. Kyne,94102
Peter Bernhard Kyne,94102
Peter Britt,97530
Peter D. Hannaford,95501
Peter D. Wigginton,94612-2202
Peter Donlon,94559
Peter Forakis,94954
Peter Hardeman Burnett,94102
Peter Stackpole,94945
Peter the Aleut,94102
Phil Frank,94924
Philip Deidesheimer,94102
Philip Glenn Whalen,94102
Philip Lamantia,94102
Philip Murray,94102
Philip Selznick,94704
Philip Whalen,94102
Philippé Wynne,94612-2202
Phillip Burton,94102
Phillip C. Katz,94102
Phillip Cagan,94036
Phillip D. Cagan,94036
Phineas Banning,94102
Phineas Gage,94102
Phineas P. Gage,94102
Phyllis Gordon,95476
Phyllis Lyon,94102
Pinckney R. Tully,95448
Pleasant M. Armstrong,0
Polly Klaas,94954
Pony Poindexter,94612-2202
Pop Warner,94036
Pops Foster,94102
Poul Anderson,94563
Powell Weaver,94612-2202
Pran Nath,94704
Prince Lasha,94612-2202
Prince Vasili Alexandrovich of Russia,94062
Prince Vasili Alexandrovich,94062
Princess Fusipala Vaha'i,94102
Proverb Jacobs,94612-2202
Pua Kealoha,94102
Pua Kele Kealoha,94102
Quinn McNemar,94036
R. Beverly Cole,94102
Rachel B. Noel,94612-2202
Rafael Storm,94501
Ragnar Hasselgren,94044
Rai Okamoto,94102
Rajeev Motwani,94027
Ralph Ambrose O'Neill,94062
Ralph Buxton,94577
Ralph C. Smith,94036
Ralph Corbett Smith,94036
Ralph J. Gleason,94704
Ralph McQuarrie,94704
Ralph R. Eltse,94704
Ralph Rose,94102
Ralph Thomlinson,94080
Ralph Wenzel,94402
Randy Shilts,95446
Raoul Auernheimer,94612-2202
Raphael Grinage,94612-2202
Raphael M. Robinson,94704
Raphael Sealey,94704
"Ray ""Crash"" Corrigan",97415
Ray Apolskis,94402
Ray Casey,94036
Ray Corrigan,97415
Ray Dolby,94102
Ray F. Smith,94549
Ray French,94501
Ray Kremer,94564
Ray Lamanno,94704
Ray Lyman Wilbur,94304
Ray Medeiros,94402
Ray Prim,95462
Raymond Burr,95448
Raymond E. Brown,94025
Raymond Thayer Birge,94704
Red Baldwin,94501
Red Strader,94704
Reginald Bretnor,97504
Reid Anthony Railton,94704
Reid Railton,94704
Reinhard Bendix,94704
Remo Bosia,94070
Remy Charlip,94102
Ren Kelly,94030
Renato Poggioli,95531
René Ariza,94102
René Edward De Russy,94102
René Girard,94304
Reuben Richard Figuhr,94559
Rex Ray,94102
Reynold B. Johnson,94036
Richard Aoki,94704
Richard Brautigan,94924
Richard Carlson,94102
Richard Devon,94941
Richard Dickerson,96002
Richard Diebenkorn,94704
Richard Doell,94801
Richard E. Snow,94304
Richard Goldschmidt,94704
Richard Gordon,94704
Richard Hawley Tucker,94036
Richard Hetherington O'Kane,94954
Richard I. Purvis,94102
Richard Jencks,94941
Richard Lainhart,94704
Richard Lashof,94501
Richard Lert,94041
Richard M. Blatchford,94102
Richard M. Leonard,94704
"Richard M. Sims, Jr.",94960
Richard O'Kane,94954
Richard Oakes,95476
Richard Purvis,94102
Richard Ramirez,94939
Richard Rorty,94036
Richard S. Edwards,94612-2202
Richard Van Dyke Correll,94612-2202
Richard W. Jencks,94941
Richard Wall Lyman,94036
Richie Myers,96097
Rick Redewill,94102
Rinaldo Cuneo,94102
Rio Diaz,94014
Rio Díaz,94014
Robbie Branscum,94806
Robert A. Brady,94102
Robert A. Scalapino,94612-2202
Robert A. Thompson,94102
Robert Alton Harris,94964
Robert Blees,94025
Robert Brentano,94704
Robert Brode,94704
Robert C. Belloni,94402
Robert C. Calfee,94304
Robert C. Maynard,94612-2202
Robert Clouse,97520
Robert Conquest,94304
Robert Cottle,94402
Robert Crown,94501
Robert D. Farquhar,94704
Robert David Farquhar,94704
Robert Deniston Hume,97444
Robert Dollar,94901
Robert Duncan,94102
Robert E. Swain,94036
Robert Earl Sawyer,94102
Robert Edward Bowen,95404
Robert F. Coleman,94806
Robert Frascino,94041
Robert G. Emmens,97504
Robert Grant Aitken,94704
Robert H. Smith,95482
Robert H. Waterman,94102
Robert Halligan,94901
Robert Harry Smith,94530
Robert Heizer,94704
Robert Henry English,95482
Robert Hofstadter,94304
Robert Holmes Smith,95482
Robert Jeangerard,94002
Robert Karplus,94556
Robert L. Denig,94024
Robert L. Usinger,94704
Robert Lawson Vaught,94704
Robert Lowie,94704
Robert Mondavi,94599
Robert Neelly Bellah,94612-2202
Robert Nichols,95465
Robert Osserman,94704
Robert Pickus,94574
Robert Pitts,94102
Robert R. Barry,94062
Robert Raymond Barry,94062
Robert Richardson Sears,94025
Robert S. Cottle,94402
Robert S. Williamson,94102
Robert Schimke,94036
Robert Stockton Williamson,94102
Robert T. Frederick,94304
Robert T. Orr,94939
Robert T. Schimke,94036
Robert Tryon,94704
Robert Tryon Frederick,94304
Robert Usher,96080
Robert W Floyd,94304
Robert W. Crown,94501
Robert W. Floyd,94304
Robert W. Funk,95404
Robert W. Halligan,94901
Robert Wartenberg,94102
Robert Waterman,94102
Robert Zajonc,94304
Robin Williams,94920
Rockin' Robin Roberts,0
Roger Hagberg,94549
Roger J. Traynor,94704
Roger Lapham,94102
Roger Q. Williams,94501
Roger Quincy Williams,94501
Roger Stillwell,94945
Roland Doell,94801
Rollin M. Daggett,94102
Rollo May,94920
Romualdo Pacheco,94612-2202
"Ron ""Pigpen"" McKernan",94925
Ron Loewinsohn,94704
Ron \\\\Pigpen\\\\ McKernan,94925
Ronald N. Bracewell,94304
Ronald Rivlin,94036
Ronald Samuel Rivlin,94036
Ronald Takaki,94704
Ronnie Gilbert,94941
Ronnie Montrose,94030
Rory Root,94612-2202
Rosalie Moore,94954
Rose Bird,94304
Rose Cliver,95404
Rose Kaufman,94102
Rose Maddox,97520
Rose Mandel,94704
Rowena Meeks Abdy,94102
Roxana Judkins Stinchfield Ferris,94036
Roxana Stinchfield Ferris,94036
Roxy Walters,94501
Roy Gardner,94102
Roy Joiner,96080
Roy Partee,95501
Roy Raymond,94950
Ruby Cohn,94612-2202
Rudolf Holsti,94036
Rudolf Kompfner,94304
Rudolf Schlesinger,94102
Rudolph Minkowski,94704
Rudolph Scholz,94036
Rufus Bowen,95404
Rufus McCain,94133-1312
Russ Christopher,94801
Ruth Asawa,94102
Ruth Bancroft Law,94102
Ruth Bernhard,94102
Ruth Elder,94102
Ruth Kobart,94102
Ruth Law Oliver,94102
S. I. Hayakawa,94939
S. J. McCormick,94102
Sabato Rodia,94553
Sadeq Chubak,94704
Saint Peter the Aleut,94102
Sallie Fox,94559
Sally Lilienthal,94102
Salvador Laurel,94027
Sam Agnew,95476
Sam Barry,94704
Sam Bohne,94036
Sam Chapman,94957
Sam Hinton,94704
Sam Mertes,95462
Sam Mintz,94612-2202
Sam Nahem,94704
Sam Shockley,94964
Samuel Berger,94102
Samuel D. Burris,94102
Samuel D. Woods,94102
Samuel F. Butterworth,94102
Samuel Fowler Butterworth,94102
Samuel Ichiye Hayakawa,94939
Samuel J. Tedesco,94704
Samuel Karlin,94036
Samuel Krieger,94928
Samuel M. Shortridge,94027
Samuel Morris Steward,94704
Samuel Paul Welles,94402
Samuel Purdy,94102
Samuel Steward,94704
Samuel Williams Inge,94102
Sandy Pearlman,94950
Sara Bard Field,94704
Sarah Platt-Decker,94102
Sarah Stein,94102
Sargent Claude Johnson,94102
Saul Landau,94501
Saul Zaentz,94102
Saunders Mac Lane,94102
Savely Kramarov,94102
Scott Beach,94102
Scott Leary,94102
Scott O'Hara,94102
Scott Smith,94102
Selden Connor Gile,94901
Selim E. Woodworth,94102
Seraphim Rose,96076
Serge Lang,94704
Sergey Ivanovich Smirnov,94965
Sergey Smirnov,94965
Serranus C. Hastings,94102
Serranus Clinton Hastings,94102
Seth Roberts,94704
Seymour Chatman,94704
Sharon Tyler Herbst,94923
Sheldon F. Sackett,94102
Sheridan Downey,94102
Sherwood Johnston,95501
Sherwood L. Washburn,94704
Sherwood Washburn,94704
Shirley Ross,94025
Shirley Temple,94062
Shlomo Bentin,94704
Shunryu Suzuki,94102
Sidney Hook,94304
Siegfried Bernfeld,94102
Siegfried von Ciriacy-Wantrup,94704
Silananda,94019
Simon Rodia,94553
Sister Gargi,94102
Slim Brundage,94530
Smead Jolley,94501
Sneaky Pete Kleinow,94954
Soghomon Tehlirian,94102
Solomon Bibo,94102
Sonya Noskowiak,94939
Soong Tse-Ven 宋子文,94102
Spade Cooley,94612-2202
Spain Rodriguez,94102
Spencer Dryden,94954
Stan Wilson,94704
Stanley Hiller,94027
"Stanley Hiller, Jr.",94027
Stanley Jennings Carpenter,95404
Stanley Mandelstam,94704
Stanley Mosk,94102
Stanley Williams,94964
Stefan Adam Zamoyski,94102
Stefan Adam Zomoyski,94102
Stefan Bergman,94036
Stefan Thomas Possony,94024
Stella Brooks,94102
Stephan Kuttner,94704
Stephen Dunn,94559
Stephen Girard Whipple,95501
Stephen Jurika,94402
Stephen Jurika Jr.,94402
Stephen Meek,96027
Stephen R. Mason,97504
Stephen Randall Harris,94102
Stephen Wayne Anderson,94964
Stephen William Shaw,94102
Sterling Hayden,94965
Steve Jobs,94036
Steve Mackay,94014
Steve Mason,97504
Steve Raines,97506
Stewart Edward White,94010
Stu Clarke,94541
Stuart Alexander,94964
Su-Lin Young,94547
Sue Bailey Thurman,94102
Sumner Getchell,95473
Sunil Janah,94704
Susan Norris Fitkin,94612-2202
Susan Raab,94950
Susan Raab Simonson,94950
Susanne Hoeber Rudolph,94612-2202
Suzanne La Follette,94304
Suzanne Scotchmer,94704
Swede Risberg,96080
Sydney Ayres,94612-2202
Sydney Walker,94102
Sylvester,94102
Sylvester C. Simpson,94102
Sándor Tarics,94102
Sādeq Chubak,94704
T. J. J. See,94612-2202
T. V. Soong,94102
T.A. Rottanzi,94102
Taiji Arita,95437
Tammy Vincent,94920
Tasker Oddie,94102
Tcheng Yu-hsiu,94102
Ted Easterly,95422
Ted Graber,95476
Ted Osborne,0
Ted Tetzlaff,94965
Tekong Tong,94102
Terence Bellew MacManus,94102
Terence MacManus,94102
Terence McKenna,94901
Terence Walker,95460
Teresa Patterson Hughes,94546
Terry Dobson,94937
Terry Walker,95460
Tessie Wall,94102
Thamir bin Abdulaziz,94102
Thamir bin Abdulaziz Al Saud,94102
Thamir bin Abdulaziz bin Abdul Rahman bin Faisal bin Turki bin Abdullah bin Muhammad bin Saud,94102
The Rev. James Lloyd Breck,94510
Theodore Arlington Bell,94950
Theodore Durrant,94964
Theodore Roszak,94704
Theodore Wilbur Anderson,94304
Theophilus Brown,94102
Thom Gunn,94102
Thomas A. Bailey,94025
Thomas Addis,94036
Thomas Addis Jr.,94036
Thomas B. L. Webster,94036
Thomas Bowles Shannon,94102
Thomas Charles Poulter,94025
Thomas Cottrell,95501
Thomas E. Caldecott,94704
Thomas Flanagan,94704
Thomas G. Rosenmeyer,94612-2202
Thomas H. D. Mahoney,94036
Thomas H. Pigfird,94612-2202
Thomas H. Pigford,94612-2202
Thomas Harper Goodspeed,94515
Thomas Henry Selby,94102
Thomas Howard,94612-2202
Thomas J. Cahill,95422
Thomas J. Caulfield,94704
Thomas J. Clunie,94102
Thomas J. Farnham,94102
Thomas J. Geary,95404
Thomas J. Hageboeck,94102
Thomas J. Henley,0
Thomas Jefferson Farnham,94102
Thomas Jefferson Jackson See,94612-2202
Thomas Larkin Thompson,95404
Thomas M. Cover,94036
Thomas Mooney,94102
Thomas N. Heffron,94102
Thomas Perkins,94950
Thomas Poulter,94025
Thomas R. Limerick,94133-1312
Thomas Rolph,94102
Thomas Rutherford Bacon,94704
Thompson Campbell,94102
Thorstein Veblen,94025
Thuy Trang,94102
Tibor Scitovsky,94304
Tihomir Novakov,94707
Tillie Olsen,94612-2202
Tim McGinley,94612-2202
Timothy Guy Phelps,94070
Timothy L. Pflueger,94102
Timothy Ludwig Pflueger,94102
Tiny Cahoon,94102
Tirey L. Ford,94102
"Tito ""Dick"" Dickman",94036
Tom Brock,94801
Tom Brown,94546
Tom Clausen,94010
Tom Fitzsimmons,94612-2202
Tom Hafey,94530
Tom Power,94102
Tom Snyder,94102
Tom Tennant,94070
Tom Waddell,94102
Tommy Davis,94030
Tomás Fabregas,94612-2202
Tong Tekong,94102
Tony Compagno,94402
Tony Gaudio,94010
Tony Kaska,94950
Tony Lazzeri,94102
Tony Secunda,94920
Tony Williams,94014
Tosio Kato,94612-2202
Townshend Stith Brandegee,94704
Toyosaburo Korematsu,94950
Travis Williams,94553
Tricky Sam Nanton,94102
Tulio Halperín Donghi,94704
Tung-Yen Lin,94530
Turk Murphy,94102
Ulysses S. Webb,94102
Vada Pinson,94612-2202
Valenti Angelo,94102
Valentine McGillycuddy,94704
Valerie Solanas,94102
Vance Bourjaily,94939
Vaughn Bodē,94102
Verlin E. Jenkins,94612-2202
Vernon Alley,94102
Vernon Huber,94024
Victor C. Twitty,94305-6015
Victor Grinich,94041
Victor H. Metcalf,94612-2202
Victor L. Talrose,94945
Victor Llona,94102
Victor Talrose,94945
Viktor Zhivov,94704
Viktorin Mikhailovich Molchanov,94102
Viktorin Molchanov,94102
Vince Guaraldi,94025
Vince Welnick,95436
Vincent DeDomenico,94559
Vincent Gaddis,95501
Vincent Michael DeDomenico,94559
Vincent Saint John,94102
Viola Frey,94612-2202
Virgilio Enriquez,94102
"Virgilio Gaspar Enriquez, Ph.D.",94102
Virginia Rappe,94102
Vivian Brown,94102
Vivian Vance,94920
Vladimir Kostenko,94102
Vladimir Pokhilko,94036
Volney Davis,95436
Volney V. Ashford,94612-2202
Vonetta McGee,94704
Vévé Amasasa Clark,94704
W. Conyers Herring,94036
W. H. Weeks,94611
"W. W. Bartley, III",94612-2202
W. W. Hansen,94036
"W.W. Bartley, III",94612-2202
Wagner Jorgensen,94402
Wallace Sampson,94024
Wallie Herzer,94062
Wally Hedrick,94923
Wally Jay,94062
Wally Mattick,94024
Walt Faulkner,94590
Walt McPherson,95404
Walter A. Gordon,94704
Walter A. Haas Jr.,94102
"Walter A. Haas, Jr.",94102
Walter B. Pitkin,94036
Walter Braden (Jack) Finney,94939
Walter Bruno Henning,94704
Walter Dick,94549
Walter F. Stone,94612-2202
Walter Freeman Stone,94612-2202
Walter Horn,94801
Walter Jackson Freeman II,94102
Walter Kuhlman,94901
Walter M. Gibson,94102
Walter M. Robertson,94102
Walter McGrail,94102
Walter Melville Robertson,94102
Walter Nelson-Rees,94102
Walter Shorenstein,94102
Walter Wanderley,94102
Warren B. English,95404
Warren G. Harding,94102
Warren Hellman,94102
Warren Hinckle,94102
Warren Lyford DeLano,94036
Warren Sonbert,94102
Washington Bartlett,94612-2202
Washington Lafayette Elliott,94102
Waxey Gordon,94133-1312
Wayne F. Miller,94563
Wayne S. Vucinich,94025
Weldon B. Gibson,94304
Weldon Kees,94102
Welker Cochran,94002
Wellington A. Playter,94612-2202
Whitney Reed,94501
Wilbur Bestwick,94036
Wildcat Wilson,94102
Wilhelm Pauck,94036
Wilhelmina von Bremen,94501
Willa Mae Sudduth,94704
Willard Waterman,94010
William A. Richardson,94965
William A. Rusher,94102
William Abbenseth,94102
William Adam Piper,94102
William Addison,94102
William Alexander Hewitt,94573
William Allen Rusher,94102
William Alvord,94102
William Axt,95482
William B. Ide,96080
William Bennett,94102
William Boericke,94102
William Bonin,94964
William Brown Ide,96080
William Byron Rumford,94704
William C. Reynolds,94024
William Campbell,94036
William Cannon,96938
William Carey Cole,94590
William Chapman Ralston,94102
William Collier,94102
William Collier Jr.,94102
William Craig,94704
William Craig Reynolds,94024
William Diller Matthew,94102
William E. Dargie,94612-2202
William Edgar Cohen,97504
William F. Dean,94102
William F. Englebright,94612-2202
William F. Knowland,95446
William F. Train,94402
William Foster,94102
"William Francis Ganong, Jr.",94710
William Francis Giauque,94704
William Frew Train II,94402
William G. Austin,94024
William G. Bade,94612-2202
William Garcia,94612-2202
William Garnett,94559
William Garrison,94549
William Giauque,94704
William Gladstone Steel,97504
William Grant Sherry,94941
William H. Cannon,96938
William Halford,94612-2202
William Henry Weeks,94611
William Herman Rulofson,94102
William Higby,95404
"William Horsley Orrick, Jr.",94102
William Ingraham Kip,94102
William Irvine,94102
William Irwin,94102
William Isaac Thomas,94704
William J. Bouwsma,94704
William J. Whalen,94939
William J. Whalen III,94939
William J. Wynn,94102
William James Bouwsma,94704
William K. Linvill,94036
William Kapell,94019
William Keith,94704
William Kent,94957
William Linvill,94036
William Lobb,94102
William Louis Garrison,94549
William M. Fairbank,94036
William M. Roth,94954
William Marriott,94704
William P Mott,94563
William P. Burnham,94102
William Paine Lord,94102
William Paterson,94102
William Patterson Alexander,94612-2202
"William Penn Mott, Jr.",94563
William Penn Patrick,95423
William Pepper,94102
William Phipps Blake,94704
William Quinn,95442
William R. Parnell,94102
William R. Peers,94102
William R. Purnell,94036
William Rarita,94704
William Rarità,94704
William Redington Hewlett,94036
William Richardson,94965
William Roth,94954
William Royer,94062
William Rufus Shafter,94102
William Rulofson,94102
William Russel Dudley,94024
William Russell Parnell,94102
William S. Mailliard,94102
William S. O'Brien,94901
William S. Rice,94612-2202
William Seltzer Rice,94612-2202
William Sharon,94102
William Shockley,94304
William Shoney O'Brien,94901
William Silverman,94939
William Siri,94704
William Sooy Smith,97504
William T. Shorey,94612-2202
William Tang Sharon,94102
William Thetford,94920
William Thomas Kirschbaum,94402
William Turnbull,94965
"William Turnbull, Jr.",94965
William W. Morrow,94102
William Wallace Campbell,94102
William Ware Theiss,94102
William Webster Hansen,94036
William Windom,94950
William Wood Porter,95404
William Z. Hassid,94704
Willie Kamm,94002
Willie Ludolph,94612-2202
Willie Ritchie,94010
Willie Steele,94612-2202
Willie Wilkin,94036
Willis Harman,94304
Willis Linn Jepson,94704
Willis W. Harman,94304
Wilmar H. Shiras,94501
Wilmot Hess,94704
Wilmot N. Hess,94704
Win Ng,94102
Wolfgang K. H. Panofsky,94024
Wolfram Eberhard,94530
Woodrow Borah,94704
Wright Morris,94941
Wyatt Ruther,94102
Władysław Tarnowski,94102
Xhafer Deva,94102
Xhafer Ibrahim Deva,94102
Yakov Malkiel,94704
Yoshiko Uchida,94704
Youngy Johnson,94704
Yuri Kochiyama,94704
Yusuf Bey,94612-2202
Yvor Winters,94036
Zdzisław Zakrzewski,94541
Zheng Cao,94102
Zilpha Keatley Snyder,94102
Zoia Horn,94612-2202
Émile Zuckerkandl,94036
Ödön Gróf,94102
שלמה בנטין,94704
هایده,94102
पंडित प्राणनाथ,94704
陳進鴻,94102
